"time","status","width","height","size_mb","labels","path","error","source"
"2026-07-03 20:23:44","recycled","1080","960","15.503","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\001_千岛湖_待人工分类_裁剪分割__CV002_S001.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\小红书补素材_20260701\千岛湖啤酒小镇\20250821-打卡千岛湖网红灯塔丨杭州淳安啤酒小镇.mp4"
"2026-07-03 20:23:44","recycled","1080","960","0.37","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\002_千岛湖_待人工分类_裁剪分割__CV002_S002.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\小红书补素材_20260701\千岛湖啤酒小镇\20250821-打卡千岛湖网红灯塔丨杭州淳安啤酒小镇.mp4"
"2026-07-03 20:23:44","recycled","1080","960","0.472","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\003_千岛湖_待人工分类_裁剪分割__CV002_S003.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\小红书补素材_20260701\千岛湖啤酒小镇\20250821-打卡千岛湖网红灯塔丨杭州淳安啤酒小镇.mp4"
"2026-07-03 20:23:44","recycled","1080","960","0.309","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\004_千岛湖_待人工分类_裁剪分割__CV002_S004.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\小红书补素材_20260701\千岛湖啤酒小镇\20250821-打卡千岛湖网红灯塔丨杭州淳安啤酒小镇.mp4"
"2026-07-03 20:23:44","recycled","1080","960","0.374","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\005_千岛湖_待人工分类_裁剪分割__CV002_S005.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\小红书补素材_20260701\千岛湖啤酒小镇\20250821-打卡千岛湖网红灯塔丨杭州淳安啤酒小镇.mp4"
"2026-07-03 20:23:44","recycled","1080","960","0.305","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\006_千岛湖_待人工分类_裁剪分割__CV002_S006.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\小红书补素材_20260701\千岛湖啤酒小镇\20250821-打卡千岛湖网红灯塔丨杭州淳安啤酒小镇.mp4"
"2026-07-03 20:23:44","recycled","1080","960","0.327","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\007_千岛湖_待人工分类_裁剪分割__CV002_S007.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\小红书补素材_20260701\千岛湖啤酒小镇\20250821-打卡千岛湖网红灯塔丨杭州淳安啤酒小镇.mp4"
"2026-07-03 20:23:45","recycled","1080","960","0.403","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\008_千岛湖_待人工分类_裁剪分割__CV002_S008.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\小红书补素材_20260701\千岛湖啤酒小镇\20250821-打卡千岛湖网红灯塔丨杭州淳安啤酒小镇.mp4"
"2026-07-03 20:23:45","recycled","720","716","3.467","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\043_千岛湖_待人工分类_裁剪分割__CV007_S001.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\小红书补素材_20260701\千岛湖景区接驳车\20250623-.mp4"
"2026-07-03 20:23:45","recycled","720","716","2.041","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\044_千岛湖_待人工分类_裁剪分割__CV007_S002.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\小红书补素材_20260701\千岛湖景区接驳车\20250623-.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.198","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\096_千岛湖_待人工分类_裁剪分割__CV017_S002.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.43","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\097_千岛湖_待人工分类_裁剪分割__CV017_S003.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.495","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\098_千岛湖_待人工分类_裁剪分割__CV017_S004.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.073","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\099_千岛湖_待人工分类_裁剪分割__CV017_S005.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.736","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\100_千岛湖_待人工分类_裁剪分割__CV017_S006.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.395","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\101_千岛湖_待人工分类_裁剪分割__CV017_S007.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.171","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\102_千岛湖_待人工分类_裁剪分割__CV017_S008.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.145","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\103_千岛湖_待人工分类_裁剪分割__CV017_S009.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","1.598","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\104_千岛湖_待人工分类_裁剪分割__CV017_S010.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.788","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\105_千岛湖_待人工分类_裁剪分割__CV017_S011.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.886","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\106_千岛湖_待人工分类_裁剪分割__CV017_S012.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","1.966","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\107_千岛湖_待人工分类_裁剪分割__CV017_S013.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.212","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\108_千岛湖_待人工分类_裁剪分割__CV017_S014.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","2.655","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\109_千岛湖_待人工分类_裁剪分割__CV017_S015.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","1.065","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\110_千岛湖_待人工分类_裁剪分割__CV017_S016.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.182","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\111_千岛湖_待人工分类_裁剪分割__CV017_S017.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.23","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\112_千岛湖_待人工分类_裁剪分割__CV017_S018.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.059","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\113_千岛湖_待人工分类_裁剪分割__CV017_S019.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:45","recycled","720","696","0.193","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\114_千岛湖_待人工分类_裁剪分割__CV017_S020.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.057","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\115_千岛湖_待人工分类_裁剪分割__CV017_S021.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.093","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\116_千岛湖_待人工分类_裁剪分割__CV017_S022.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.091","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\117_千岛湖_待人工分类_裁剪分割__CV017_S023.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.259","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\118_千岛湖_待人工分类_裁剪分割__CV017_S024.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.608","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\119_千岛湖_待人工分类_裁剪分割__CV017_S025.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.261","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\120_千岛湖_待人工分类_裁剪分割__CV017_S026.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","1.401","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\121_千岛湖_待人工分类_裁剪分割__CV017_S027.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.637","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\122_千岛湖_待人工分类_裁剪分割__CV017_S028.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.904","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\123_千岛湖_待人工分类_裁剪分割__CV017_S029.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.829","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\124_千岛湖_待人工分类_裁剪分割__CV017_S030.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.93","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\125_千岛湖_待人工分类_裁剪分割__CV017_S031.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.486","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\126_千岛湖_待人工分类_裁剪分割__CV017_S032.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.703","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\127_千岛湖_待人工分类_裁剪分割__CV017_S033.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","720","696","0.002","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\90_待人工分类\裁剪分割待复核\128_千岛湖_待人工分类_裁剪分割__CV017_S034.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞19评5千岛湖团建两天一夜🥳人均600+玩到嗨‼️#千岛湖团建 #公司团建 #杭州周边团建#上海周边团建#千岛湖两天一夜团建17趣团建20250701.mp4"
"2026-07-03 20:23:46","recycled","1080","1000","0.264","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\129_千岛湖_玩水互动_裁剪分割__CV019_S004.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:46","recycled","1080","1000","0.679","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\130_千岛湖_玩水互动_裁剪分割__CV019_S005.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:46","recycled","1080","1000","1.454","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\131_千岛湖_玩水互动_裁剪分割__CV019_S006.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:46","recycled","1080","1000","0.908","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\132_千岛湖_玩水互动_裁剪分割__CV019_S007.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:46","recycled","1080","1000","0.969","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\133_千岛湖_玩水互动_裁剪分割__CV019_S008.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:46","recycled","1080","1000","0.4","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\134_千岛湖_玩水互动_裁剪分割__CV019_S009.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:46","recycled","1080","1000","0.701","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\135_千岛湖_玩水互动_裁剪分割__CV019_S010.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:46","recycled","1080","1000","0.569","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\136_千岛湖_玩水互动_裁剪分割__CV019_S011.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:47","recycled","1080","1000","0.193","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\137_千岛湖_玩水互动_裁剪分割__CV019_S012.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:47","recycled","1080","1000","0.225","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\138_千岛湖_玩水互动_裁剪分割__CV019_S013.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:47","recycled","1080","1000","0.615","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\139_千岛湖_玩水互动_裁剪分割__CV019_S014.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:47","recycled","1080","1000","1.011","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\140_千岛湖_玩水互动_裁剪分割__CV019_S015.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:47","recycled","1080","1000","0.874","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\141_千岛湖_玩水互动_裁剪分割__CV019_S016.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:47","recycled","1080","1000","0.324","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\142_千岛湖_玩水互动_裁剪分割__CV019_S017.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
"2026-07-03 20:23:47","recycled","1080","1000","1.317","crop_split|output_horizontal","D:\Download\素材下载\团建视频\千岛湖智能镜头分类\05_项目活动\玩水互动\143_千岛湖_玩水互动_裁剪分割__CV019_S018.mp4","","D:\Download\素材下载\团建视频\千岛湖-原视频素材\赞1评1千岛湖夏日出逃 vlog🌊 和小伙伴们一起，两天一夜环湖玩水 吹晚风吃湖鲜，治愈所有疲惫#千岛湖团建 #江浙沪团建 #公司团建 #团建 #千岛湖团建vlog团建策划师-小橘🍊20260611.mp4"
